 11 7179.203569 3.273E-30 9.606E-09.08330.391  610.34120.690.000000          1 2 0          0 0 0  7  4  3        5  4  1     q7222308079917122 0    45.0   33.0
 11 7179.294950 7.380E-25 7.601E-01.03790.281 1695.06860.33-.016220          0 2 1          0 0 0 12  3 10       11  3  9      454523796794713152    25.0   23.0
 11 7179.309506 1.723E-28 3.818E-01.09980.456 3237.91730.75-.006710          2 2 0          0 2 0  3  0  3        2  1  2      334243807294713152    21.0   15.0
 11 7179.326810 1.250E-25 6.871E-02.06670.265 1774.75110.63-.019390          2 0 0          0 0 0 11  3  8       12  2 11      454223796760713049    69.0   75.0
 11 7179.342202 1.672E-30 7.045E-02.04740.250 3879.72080.470.003200          1 1 1          0 1 0 12  5  8       13  3 11      332230807294713152    25.0   27.0
 11 7179.373270 1.056E-30 4.396E-01.08640.371 4408.02880.72-.009510          0 0 3          0 0 1  5  4  2        6  3  3      332230807294713152    33.0   39.0
 11 7179.499966 8.106E-28 1.026E+01.10600.480 3196.09340.76-.001450          1 2 1          0 2 0  1  1  0        1  1  1      334223807294713152     3.0    3.0
 11 7179.638755 4.817E-29 2.222E-02.06790.315 3141.04590.62-.021020          2 1 0          0 1 0 10  4  7        9  5  4      334233807294713152    63.0   57.0
 11 7179.665171 4.896E-29 3.839E-07.07340.352  586.47920.650.000000          2 0 0          0 0 0  7  1  7        7  1  7     q4322308079917122 0    15.0   15.0
 11 7179.699712 1.004E-28 7.351E-07.08360.371  542.90580.730.002120          0 4 0          0 0 0  6  6  0        6  1  5      432230807260713049    13.0   13.0
 11 7179.717076 1.118E-24 4.270E-01.04560.333 1411.64190.47-.019330          1 2 0          0 0 0  8  7  1        8  6  2      464223807294713152    17.0   17.0
 11 7179.730601 1.466E-28 3.828E-07.07340.352  586.24350.650.000000          2 0 0          0 0 0  7  0  7        7  0  7     q4322308079917122 0    45.0   45.0
 11 7179.739748 1.033E-29 5.564E-07.07910.333  982.91170.66-.000870          0 5 0          0 0 0  7  1  7        8  2  6      432230807294713152    15.0   17.0
 11 7179.747151 3.339E-24 4.251E-01.04540.333 1411.61150.47-.019350          1 2 0          0 0 0  8  7  2        8  6  3      464223807294713152    51.0   51.0
 11 7179.751539 5.708E-23 9.555E+00.04360.352 1216.18980.42-.021050          1 0 1          0 0 0  7  6  1        7  6  2      764223807294713152    15.0   15.0
 11 7179.751953 1.710E-22 9.542E+00.04360.352 1216.19450.42-.021180          1 0 1          0 0 0  7  6  2        7  6  1      766521807294713152    45.0   45.0
 11 7179.775963 4.987E-30 9.323E-03.01040.183 3319.4476-.12-.014670          0 2 1          0 0 0 18  2 17       18  0 18      332230807294713152    37.0   37.0
 11 7179.962015 1.075E-29 5.590E-02.03870.235 3465.06940.45-.036870          1 0 1          0 0 0 13 10  3       14  8  6      334233807294713152    27.0   29.0
 11 7180.103380 3.445E-30 1.376E-08.08870.412  383.84250.710.000000          1 0 1          0 0 0  5  0  5        4  3  1     q4222308079917122 0    11.0    9.0
 11 7180.129025 1.300E-27 8.999E-01.07760.298 3224.54660.68-.000900          1 1 1          0 1 0 10  4  6       10  4  7      444223606594713152    63.0   63.0
 11 7180.131024 1.700E-29 1.265E+00.06170.195 4291.90970.55-.014410          2 0 0          0 0 0 17  7 10       17  6 11      234233807260713049   105.0  105.0
 11 7180.143875 3.230E-29 5.594E-02.03850.235 3464.88740.45-.036690          1 0 1          0 0 0 13 10  4       14  8  7      334233807294713152    81.0   87.0
 11 7180.221685 8.223E-28 5.183E-02.05630.315 2688.07980.48-.016830          0 1 2          0 1 0  8  2  7        9  1  8      434223807294713152    51.0   57.0
 11 7180.231289 1.011E-28 5.258E+00.09740.456 3887.11420.74-.005300          1 0 2          0 0 1  3  2  1        2  2  0      334233807294713152    21.0   15.0
 11 7180.259596 5.745E-30 3.112E+00.06750.333 4525.96410.57-.030270          0 0 3          1 0 0  7  2  6        8  2  7      332230807294713152    45.0   51.0
 11 7180.274572 1.687E-29 1.051E-02.01040.183 3319.4476-.12-.013500          0 2 1          0 0 0 18  1 17       18  1 18      334233807294713152   111.0  111.0
 11 7180.323070 6.641E-26 3.551E-04.08710.352  704.21410.71-.000120          1 0 1          0 0 0  6  3  3        7  1  6      464223807294713152    39.0   45.0
 11 7180.329041 3.630E-25 8.509E-01.04780.298 2054.34520.47-.015200          0 0 2          0 0 0 10  6  5       10  7  4      454223606560713049    63.0   63.0
 11 7180.391975 4.918E-29 1.260E-07.07810.371  552.91140.670.000000          2 0 0          0 0 0  6  2  5        6  2  5     q4322308079917122 0    39.0   39.0
 11 7180.396906 2.802E-29 1.465E-02.06620.333 2920.13200.59-.016150          2 1 0          0 1 0  9  4  6        8  5  3      434243807294713152    19.0   17.0
 11 7180.399611 5.560E-22 5.371E-01.09750.412  224.83840.74-.003530          2 0 0          0 0 0  3  2  1        4  1  4      756620306360713049    21.0   27.0
 11 7180.491349 2.281E-28 4.503E-02.03690.281 2740.42090.53-.026630          1 2 0          0 0 0 10 10  0       11  9  3      334233807294713152    21.0   23.0
 11 7180.491349 6.844E-28 4.504E-02.03690.281 2740.42090.53-.026640          1 2 0          0 0 0 10 10  1       11  9  2      334223807294713152    63.0   69.0
 11 7180.500027 8.070E-25 5.229E+00.08610.391 2130.49430.71-.011670          1 1 1          0 1 0  5  3  3        5  3  2      454223606594713152    33.0   33.0
 11 7180.612907 2.950E-23 4.625E+00.06110.315 1477.29740.56-.023870          1 0 1          0 0 0  9  5  5        9  5  4      454523606394713152    57.0   57.0
 11 7180.720079 8.624E-30 7.464E-08.08560.371  542.90580.710.004010          0 2 1          0 0 0  5  5  0        6  1  5      432230807294713152    11.0   13.0
 11 7180.728820 1.520E-25 8.892E-05.09390.434  173.36580.740.006220          1 2 0          0 0 0  4  4  1        3  1  2      454223796594713152    27.0   21.0
 11 7180.976834 6.601E-30 2.130E-03.07790.315 2841.43070.680.010590          1 3 0          0 1 0 10  4  6        9  3  7      332230807294713152    21.0   19.0
 11 7181.016024 3.010E-24 9.100E-03.09510.434  285.21930.73-.014900          1 0 1          0 0 0  4  1  4        3  3  1      754223606794713152     9.0    7.0
 11 7181.082627 1.184E-25 8.329E-01.04830.298 2054.36870.48-.013450          0 0 2          0 0 0 10  6  4       10  7  3      464223807260713049    21.0   21.0
 11 7181.095634 4.558E-23 2.544E+00.04630.352 1216.19450.53-.026550          1 2 0          0 0 0  7  7  0        7  6  1      464223607294713152    45.0   45.0
 11 7181.099781 1.509E-23 2.527E+00.04620.352 1216.18980.52-.026520          1 2 0          0 0 0  7  7  1        7  6  2      464223807294713152    15.0   15.0
 11 7181.112150 2.965E-24 6.502E-01.05830.315 1340.88490.52-.017720          0 2 1          0 0 0 10  4  7        9  4  6      464223807294713152    21.0   19.0
 11 7181.122607 1.118E-28 2.038E-03.07940.352 2181.08980.680.004270          1 3 0          0 1 0  7  4  4        7  1  7      434233807294713152    15.0   15.0
 11 7181.155657 1.500E-20 1.322E+01.09970.434  136.76170.76-.011960          1 0 1          0 0 0  2  0  2        3  0  3      455521306367713152    15.0   21.0
 11 7181.250151 1.862E-30 3.147E+00.05560.315 4559.75200.48-.040000          0 0 3          1 0 0  8  1  8        9  1  9      332230807294713152    17.0   19.0
 11 7181.256168 3.044E-30 2.983E-08.07810.371  602.77350.670.000000          2 0 0          0 0 0  6  2  4        6  2  4     q7222308079917122 0    13.0   13.0
 11 7181.301007 5.596E-30 3.152E+00.05580.315 4559.70760.48-.040000          0 0 3          1 0 0  8  0  8        9  0  9      332230807294713152    51.0   57.0
 11 7181.318161 3.831E-25 2.001E-01.07010.298 1538.14950.63-.011790          1 0 1          0 0 0 11  1 10       10  3  7      464223807294713152    23.0   21.0
 11 7181.351919 3.854E-29 2.213E-02.01280.195 3291.1485-.06-.016070          0 2 1          0 0 0 17  3 15       17  1 16      334233807294713152   105.0  105.0
 11 7181.461591 1.590E-29 3.494E-02.01730.195 3567.17380.07-.013650          0 2 1          0 0 0 17  4 14       17  2 15      334233807294713152   105.0  105.0
 11 7181.499791 2.816E-29 1.183E+00.06360.195 4174.28700.57-.001260          2 0 0          0 0 0 17  6 11       17  5 12      334233807260713049   105.0  105.0
 11 7181.520860 8.510E-25 5.769E-03.08200.352  782.40980.700.003390          1 2 0          0 0 0  7  5  2        7  2  5      454223796794713152    45.0   45.0
 11 7181.598278 8.785E-29 6.417E-03.06880.265 2813.51210.66-.004850          0 0 2          0 0 0 13  5  8       12  8  5      334233807260713049    81.0   75.0
 11 7181.620137 1.132E-29 1.323E-07.06460.315  920.16840.600.000000          1 0 1          0 0 0  8  1  7        9  0  9     q7322308079917122 0    51.0   57.0
 11 7181.640630 1.377E-30 1.362E-05.08770.391 2251.86240.71-.011400          0 1 2          0 1 0  6  1  6        5  4  1      432230807294713152    39.0   33.0
 11 7181.673096 2.837E-29 1.018E+00.09080.352 3967.48860.73-.004410          2 2 0          0 2 0  7  3  4        7  2  5      334223807294713152    45.0   45.0
 11 7181.788311 2.560E-28 9.188E-03.08040.352 2572.13910.70-.016110          2 1 0          0 1 0  8  3  6        7  4  3      334223807294713152    51.0   45.0
 11 7181.884955 3.466E-28 8.814E-02.04500.235 3084.83570.43-.024650          0 0 2          0 0 0 14  5 10       14  6  9      334223807260713049    87.0   87.0
 11 7181.936501 2.307E-30 7.734E-03.05940.221 3629.09650.55-.006630          0 0 2          0 0 0 15  6  9       15  7  8      332230807260713049    93.0   93.0
 11 7182.150522 2.557E-26 2.366E-02.07870.298 1616.45310.71-.018150          1 0 1          0 0 0  9  6  3       10  4  6      464223807294713152    19.0   21.0
 11 7182.155675 1.358E-23 1.797E-02.09050.412  382.51690.71-.015570          1 0 1          0 0 0  5  1  5        4  3  2      464223307294713152    33.0   27.0
 11 7182.158727 7.791E-27 4.885E-02.05020.265 2275.37290.49-.022160          1 0 1          0 0 0 11  7  5       12  5  8      434223807294713152    69.0   75.0
 11 7182.208851 1.580E-21 1.468E+00.10700.375   42.37170.81-.011440          2 0 0          0 0 0  1  0  1        1  1  0      755820306379491549     9.0    9.0
 11 7182.341777 1.311E-27 1.058E-04.08000.298 1114.53230.710.005780          0 2 1          0 0 0  9  4  5       10  0 10      434223807294713152    19.0   21.0
 11 7182.396695 2.650E-29 9.561E-01.09030.371 3713.08250.72-.005920          2 2 0          0 2 0  6  2  4        6  1  5      334223807294713152    13.0   13.0
 11 7182.425525 4.160E-30 5.862E-02.05730.250 3654.21500.57-.022410          2 1 0          0 1 0 12  3  9       13  2 12      332230807294713152    25.0   27.0
 11 7182.438582 8.929E-30 9.105E-02.07220.265 3587.66660.690.019770          1 3 0          0 1 0 12  5  7       12  2 10      332230807294713152    25.0   25.0
 11 7182.451200 1.720E-24 4.352E-02.08220.315 1079.07960.70-.002880          1 0 1          0 0 0  8  3  5        9  1  8      454223796794713152    51.0   57.0
 11 7182.481346 8.534E-28 2.366E-05.07860.352  816.69420.71-.004570          1 2 0          0 0 0  6  6  0        7  3  5      434223807294713152    13.0   15.0
 11 7182.519010 2.242E-28 5.527E-03.05020.221 2631.26880.600.002610          0 1 1          0 0 0 16  9  7       15  1 14      334233807294713152    99.0   93.0
 11 7182.522419 1.012E-26 7.485E-01.01190.221 2631.2834-.13-.015420          0 2 1          0 0 0 16  2 15       15  2 14      334223807294713152    33.0   31.0
 11 7182.522543 2.504E-27 1.535E-01.04470.298 2705.13960.38-.023380          0 1 2          0 1 0  9  0  9       10  1 10      334223807294713152    57.0   63.0
 11 7182.531340 4.340E-25 3.761E+00.09460.412 1922.90110.73-.009620          1 1 1          0 1 0  4  2  3        4  2  2      454223796794713152     9.0    9.0
 11 7182.533476 1.744E-30 2.793E-02.03700.235 3922.33040.53-.034460          1 0 1          0 0 0 13 12  2       14 10  5      332230807294713152    81.0   87.0
 11 7182.543079 1.575E-29 1.154E-07.07810.371  542.90580.670.000000          2 0 0          0 0 0  6  1  5        6  1  5     q7222308079917122 0    13.0   13.0
 11 7182.652541 8.403E-28 1.545E-01.04480.298 2705.09690.38-.023300          0 1 2          0 1 0  9  1  9       10  0 10      334223807294713152    19.0   21.0
 11 7182.735798 1.354E-29 1.382E-01.10430.504 3151.62990.75-.000640          0 7 0          0 2 0  1  1  1        0  0  0      3342238072947131 7     3.0    1.0
 11 7182.744165 7.417E-28 1.503E-02.06170.250 2533.79320.56-.006820          2 0 0          0 0 0 12  7  6       13  4  9      334223807260713049    75.0   81.0
 11 7182.904004 3.771E-30 1.323E-07.06460.315  920.21000.600.000000          1 0 1          0 0 0  8  2  7        9  1  9     q4222308079917122 0    17.0   19.0
 11 7182.949535 3.770E-21 1.025E+01.09700.464  142.27850.91-.009960          1 0 1          0 0 0  2  1  2        3  1  3      456820306367492452     5.0    7.0
 11 7183.015675 4.070E-22 3.557E-01.10360.456  134.90160.76-.019370          1 0 1          0 0 0  2  0  2        2  2  1      454623306394713152    15.0   15.0
 11 7183.016052 3.873E-30 6.638E-04.05010.315 2690.59360.44-.005170          0 6 0          0 1 0  9  1  9        9  2  8      2322338072947131 9    19.0   19.0
 11 7183.073689 2.045E-28 1.692E-02.05510.265 2613.10450.57-.026300          0 0 2          0 0 0 13  4 10       12  7  5      334233807260713049    27.0   25.0
 11 7183.206590 2.212E-29 1.204E+00.08020.250 4174.03860.70-.002370          2 1 0          0 1 0 13  5  8       13  4  9      232230807294713152    81.0   81.0
 11 7183.218640 8.530E-25 1.261E-01.07990.315 1216.23130.69-.017410          0 0 2          0 0 0  8  2  6        9  3  7      454223796760713049    17.0   19.0
 11 7183.272532 6.860E-24 3.149E+00.07600.298 1718.71880.81-.000180          1 0 1          0 0 0 10  5  5       10  5  6      454523306779711552    63.0   63.0
 11 7183.330353 7.814E-30 1.169E-03.03150.298 2701.88850.530.003920          0 4 0          0 0 0 11  9  3       10 10  0      332230807260713049    23.0   21.0
 11 7183.330406 2.344E-29 1.169E-03.03150.298 2701.88850.530.003930          0 4 0          0 0 0 11  9  2       10 10  1      332230807260713049    69.0   63.0
 11 7183.355180 3.640E-29 1.192E+00.07780.265 3843.41040.68-.013000          0 3 1          0 1 0 13  4  9       12  4  8      334233807294713152    27.0   25.0
 11 7183.392955 2.134E-30 2.876E+00.07690.352 4457.81860.64-.019370          0 0 3          1 0 0  6  3  4        7  3  5      332230807294713152    13.0   15.0
 11 7183.436800 4.217E-29 5.618E-03.03980.235 2739.42860.36-.009018         -2-2-2          0 0 0 15 -1 -1       14  3 11      132232477291712250    31.0   29.0
 11 7183.572972 8.336E-26 5.500E-03.08240.333 1050.15770.72-.007620          0 2 1          0 0 0  8  5  4        8  3  5      764223807294713152    17.0   17.0
 11 7183.577492 3.144E-26 7.752E-01.01180.221 2631.2688-.13-.018020          0 2 1          0 0 0 16  1 15       15  1 14      464223807294713152    99.0   93.0
 11 7183.685554 3.590E-24 5.536E-02.09030.371  661.54890.73-.011230          0 0 2          0 0 0  5  2  4        6  3  3      454623306760713049    11.0   13.0
 11 7183.763818 1.881E-30 5.842E-01.04550.391 4381.90400.47-.021980          3 0 0          1 0 0  6  6  1        5  5  0      332230807294713152    39.0   33.0
 11 7183.878800 4.520E-25 1.075E+00.04810.315 1810.58330.48-.014860          0 0 2          0 0 0  9  6  4        9  7  3      454523796760713049    19.0   19.0
 11 7183.959321 1.588E-29 3.373E-01.05360.265 3738.54320.49-.013020          0 1 2          0 1 0 12  2 10       12  3  9      334233807294713152    25.0   25.0
 11 7184.051938 2.559E-30 1.587E-01.06120.208 4016.13440.56-.008800          0 0 2          0 0 0 16  6 10       16  7  9      332230807260713049    33.0   33.0
 11 7184.079829 3.390E-30 7.840E-04.08190.315 2998.76630.73-.014510          2 1 0          0 1 0 10  3  8        9  4  5      432230807294713152    63.0   57.0
 11 7184.100960 1.430E-24 1.134E+00.04770.315 1810.58790.48-.015870          0 0 2          0 0 0  9  6  3        9  7  2      454523606760713049    57.0   57.0
 11 7184.216689 5.464E-30 5.461E-01.03320.281 4265.97640.36-.020120          1 3 0          0 1 0 11  9  2       11  8  3      332230807294713152    69.0   69.0
 11 7184.218587 1.821E-30 5.460E-01.03320.281 4265.97430.36-.020130          1 3 0          0 1 0 11  9  3       11  8  4      332230807294713152    23.0   23.0
 11 7184.306002 1.430E-29 5.410E-02.05150.265 3592.42390.490.002910          1 1 1          0 1 0 11  5  7       12  3 10      334233807294713152    69.0   75.0
 11 7184.360820 1.720E-26 6.508E-02.09280.391 2053.96870.73-.012030          1 1 1          0 1 0  6  0  6        5  2  3      454223796594713152    39.0   33.0
 11 7184.385259 8.547E-30 3.291E+00.09180.352 4426.06640.73-.013760          0 0 3          1 0 0  6  2  4        7  2  5      332230807294713152    39.0   45.0
 11 7184.416685 5.407E-30 2.615E-08.07810.371  648.97870.670.000000          0 0 2          0 0 0  5  1  4        6  3  4     q4222308079917122 0    33.0   39.0
 11 7184.457866 4.686E-25 2.158E+00.06980.281 1985.78490.640.002970          1 0 1          0 0 0 11  5  6       11  5  7      464223807294713152    23.0   23.0
 11 7184.476441 2.709E-29 4.061E-02.06100.298 3383.26540.56-.020730          0 1 2          0 1 0 10  4  7       10  5  6      334233807294713152    63.0   63.0
 11 7184.553749 1.944E-28 8.427E+00.10390.456 3849.38530.76-.006590          1 0 2          0 0 1  3  1  2        2  1  1      334233807294713152    21.0   15.0
 11 7184.654390 5.218E-30 1.401E-04.04710.315 2512.28290.38-.005400          0 6 0          0 1 0  8  1  8        9  0  9      2322338072947131 9    51.0   57.0
 11 7184.681312 3.949E-30 2.832E-08.08330.391  503.96810.690.000000          2 0 0          0 0 0  5  3  3        5  3  3     q4222308079917122 0    11.0   11.0
 11 7184.727213 1.810E-24 6.139E-03.06310.391  610.34120.57-.016350          1 2 0          0 0 0  6  5  2        5  4  1      754223606794713152    39.0   33.0
 11 7184.759870 7.118E-29 7.221E-01.10190.456 3255.34600.75-.003760          2 2 0          0 2 0  2  2  0        2  1  1      334243807294713152     5.0    5.0
 11 7184.786957 2.547E-29 5.941E-02.03820.195 3567.17380.41-.035670          1 0 1          0 0 0 16  4 12       17  2 15      334233807294713152    99.0  105.0
 11 7184.835201 2.378E-28 3.651E-07.07810.371  447.25240.670.000000          2 0 0          0 0 0  6  1  6        6  1  6     q4322308079917122 0    39.0   39.0
 11 7184.905155 2.989E-30 4.542E-02.03670.235 3685.41880.47-.031830          1 0 1          0 0 0 13 11  2       14  9  5      332230807294713152    27.0   29.0
 11 7184.917085 8.969E-30 4.543E-02.03670.235 3685.40690.47-.031840          1 0 1          0 0 0 13 11  3       14  9  6      332230807294713152    81.0   87.0
 11 7184.918104 6.704E-28 4.314E-06.07350.391  742.07630.67-.008860          2 0 0          0 0 0  6  4  3        5  5  0      434223807260713049    39.0   33.0
 11 7184.919905 1.377E-28 6.199E-02.05650.281 3135.76480.53-.007050          2 1 0          0 1 0 10  4  7       11  1 10      334233807294713152    63.0   69.0
 11 7184.934465 2.791E-29 5.833E-04.03310.221 2358.30160.41-.005380          0 4 0          0 0 0 15  4 12       15  1 15      344233803260713049    31.0   31.0
 11 7184.963169 3.577E-30 3.231E-03.05120.281 3314.85560.50-.016210          0 1 2          0 1 0 12  1 12       11  2  9      332230807294713152    75.0   69.0
 11 7184.984125 6.120E-25 6.221E-03.06170.391  610.11440.55-.015000          1 2 0          0 0 0  6  5  1        5  4  2      454523606794713152    13.0   11.0
 11 7185.009311 7.891E-29 3.625E-07.07810.371  446.69660.670.000000          2 0 0          0 0 0  6  0  6        6  0  6     q4322308079917122 0    13.0   13.0
 11 7185.048486 1.169E-29 5.714E-08.08870.412  383.84250.710.000000          2 0 0          0 0 0  4  3  1        4  3  1     q4222308079917122 0     9.0    9.0
 11 7185.100291 1.925E-29 9.011E-08.08330.391  416.20870.690.000000          2 0 0          0 0 0  5  2  4        5  2  4     q4222308079917122 0    11.0   11.0
 11 7185.172318 3.098E-30 7.721E-01.08570.391 4076.14330.68-.001110          1 0 2          0 0 1  5  2  4        5  0  5      332230807294713152    11.0   11.0
 11 7185.354691 9.580E-30 1.079E+00.10670.456 3750.46450.77-.009510          1 0 2          1 0 0  2  0  2        2  1  1      334223807294713152     5.0    5.0
 11 7185.394189 5.287E-23 9.594E-02.09240.435  447.25240.73-.005510          2 0 0          0 0 0  5  2  3        6  1  6      464623307260483049    33.0   39.0
 11 7185.400573 9.665E-24 4.501E+00.06020.315 1474.98080.54-.009200          1 0 1          0 0 0  9  5  4        9  5  5      464223307294713152    19.0   19.0
 11 7185.442365 3.210E-24 1.922E-02.08350.352  782.40980.69-.008160          1 0 1          0 0 0  8  0  8        7  2  5      454523306794713152    51.0   45.0
 11 7185.471317 1.050E-30 9.923E-03.04010.265 3587.66660.40-.002470          0 6 0          0 1 0 13  1 13       12  2 10      3322338072947131 9    27.0   25.0
 11 7185.576860 2.046E-24 3.130E-03.09330.391  446.51070.74-.009330          2 0 0          0 0 0  6  1  6        5  2  3      464223307260713049    39.0   33.0
 11 7185.596113 5.971E-22 1.676E+01.04130.195 1045.05800.65-.021980          1 0 1          0 0 0  6  6  0        6  6  1      765321807267662452    39.0   39.0
 11 7185.596433 1.990E-22 1.676E+01.03880.371 1045.05830.41-.022020          1 0 1          0 0 0  6  6  1        6  6  0      764223807294713152    13.0   13.0
 11 7185.687484 4.729E-29 7.657E-08.08870.412  382.51690.710.000000          2 0 0          0 0 0  4  3  2        4  3  2     q4222308079917122 0    27.0   27.0
 11 7185.695341 2.167E-30 5.020E-01.08210.315 4399.54210.69-.006620          2 2 0          0 2 0  9  3  6        9  2  7      332230807294713152    57.0   57.0
 11 7185.696044 5.140E-26 3.335E-01.09230.391 2130.49430.73-.011880          0 1 2          0 1 0  5  0  5        5  3  2      454223606594713152    33.0   33.0
 11 7185.715355 2.426E-30 1.456E-05.08500.391 1922.82890.690.005670          0 3 1          0 1 0  6  3  4        5  1  5      432230807294713152    13.0   11.0
 11 7185.732451 8.582E-28 4.522E-02.08630.371 2399.16540.72-.017640          1 1 1          0 1 0  7  2  5        6  4  2      434223807294713152    15.0   13.0
 11 7185.733411 6.226E-29 6.288E-01.09720.412 3375.29790.74-.006340          2 2 0          0 2 0  4  1  3        4  0  4      334223807294713152     9.0    9.0
 11 7185.776853 1.186E-30 3.923E-03.07090.298 3564.70500.66-.006440          2 1 0          0 1 0 11  5  6       10  6  5      332230807294713152    69.0   63.0
 11 7185.846883 2.790E-27 5.387E-05.07550.391  742.07300.69-.008510          2 0 0          0 0 0  6  4  2        5  5  1      444223606560713049    13.0   11.0
 11 7185.894351 1.261E-30 1.532E+00.07570.371 4401.94180.66-.024750          0 0 3          1 0 0  5  4  1        6  4  2      332230807294713152    11.0   13.0
 11 7185.913630 3.500E-27 7.162E-02.04260.235 2551.48350.420.000520          1 0 1          0 0 0 13  5  9       14  3 12      444223796594713152    81.0   87.0
 11 7185.922281 8.652E-30 1.462E-07.06860.333  744.06370.620.000000          1 0 1          0 0 0  7  1  6        8  0  8     q4222308079917122 0    15.0   17.0
 11 7185.936277 2.213E-28 9.344E+00.09310.434 3895.58810.72-.004890          1 0 2          0 0 1  4  1  4        3  1  3      334233807294713152    27.0   21.0
 11 7185.940082 1.233E-29 1.054E-03.03400.208 2660.94620.38-.009019         -2-2-2          0 0 0 16  1 15       16  0 16      132232477291712250    33.0   33.0
